person_id,item_id,item_type,item_score,gender
1138,5615,dictation,0.18284122,MALE
1138,4038,ctest,0.703703704,MALE
1138,4098,text_vocab,0.660861818,MALE
1138,11256,audio_vocab,0.206290928,MALE
1138,3947,elicited_speech,0.817260586,MALE
1138,10755,ctest,0.5625,MALE
1138,7597,ctest,0.535714286,MALE
1138,13356,elicited_speech,0.735808573,MALE
1138,11467,audio_vocab,0.52803734,MALE
1138,136,text_vocab,0.977657181,MALE
1138,4626,audio_vocab,0.824165656,MALE
1138,79,elicited_speech,0.760513661,MALE
1138,1513,ctest,0.573770492,MALE
1138,11658,audio_vocab,0.824165656,MALE
1138,9079,text_vocab,0.34396883,MALE
1138,9610,dictation,9.71E-05,MALE
1138,13357,elicited_speech,0.673609987,MALE
1138,5910,text_vocab,0.919206801,MALE
1138,13358,dictation,1.00E-07,MALE
1138,202,ctest,0.9999999,MALE
1138,5019,audio_vocab,0.493147948,MALE
1138,7628,text_vocab,0.220094556,MALE
1138,4606,text_vocab,0.918928584,MALE
1138,41,dictation,1.00E-07,MALE
1138,12883,dictation,0.117306976,MALE
1138,335,elicited_speech,0.786358814,MALE
1138,100,dictation,0.993889516,MALE
1139,4729,dictation,1.00E-07,FEMALE
1139,809,elicited_speech,0.725433741,FEMALE
1139,772,text_vocab,0.66338486,FEMALE
1139,5271,audio_vocab,0.745446777,FEMALE
1139,131,text_vocab,0.572482197,FEMALE
1139,1008,elicited_speech,0.734590856,FEMALE
1139,7830,text_vocab,0.837417063,FEMALE
1139,2909,text_vocab,0.664902675,FEMALE
1139,2664,text_vocab,0.877287487,FEMALE
1139,13359,ctest,0.212765957,FEMALE
1139,10211,ctest,0.479166667,FEMALE
1139,7596,elicited_speech,0.641871914,FEMALE
1139,1302,audio_vocab,0.493147948,FEMALE
1139,692,dictation,1.00E-07,FEMALE
1139,13360,ctest,0.432432432,FEMALE
1139,297,audio_vocab,0.957166214,FEMALE
1139,13019,elicited_speech,0.603001577,FEMALE
1139,13361,text_vocab,0.97811438,FEMALE
1139,8198,audio_vocab,0.745446777,FEMALE
1139,5895,audio_vocab,0.01,FEMALE
1139,13362,elicited_speech,0.508830712,FEMALE
1139,112,ctest,0.8,FEMALE
1139,9692,dictation,1.00E-07,FEMALE
1139,13363,dictation,1.00E-07,FEMALE
1139,10320,ctest,0.580645161,FEMALE
1139,1617,elicited_speech,0.765323699,FEMALE
1139,2140,audio_vocab,0.957166214,FEMALE
1139,3798,ctest,0.52173913,FEMALE
1139,5137,ctest,0.913043478,FEMALE
1139,419,dictation,1.00E-07,FEMALE
1139,6190,dictation,1.00E-07,FEMALE
1140,2590,ctest,0.4,FEMALE
1140,8664,audio_vocab,0.957166214,FEMALE
1140,9882,audio_vocab,0.156203758,FEMALE
1140,6169,text_vocab,0.976829842,FEMALE
1140,13364,dictation,0.993889516,FEMALE
1140,3322,audio_vocab,0.836678836,FEMALE
1140,13365,audio_vocab,0.954711503,FEMALE
1140,6142,ctest,0.909090909,FEMALE
1140,11406,ctest,0.393939394,FEMALE
1140,8415,elicited_speech,0.796860952,FEMALE
1140,5648,ctest,0.736842105,FEMALE
1140,11180,elicited_speech,0.767561125,FEMALE
1140,11066,dictation,9.27E-06,FEMALE
1140,13366,text_vocab,0.796393532,FEMALE
1140,5277,text_vocab,0.278229312,FEMALE
1140,587,audio_vocab,0.954711503,FEMALE
1140,1,dictation,0.993889516,FEMALE
1140,6079,ctest,0.727272727,FEMALE
1140,6341,elicited_speech,0.718908965,FEMALE
1140,7980,elicited_speech,0.771414554,FEMALE
1140,12753,text_vocab,0.800231548,FEMALE
1140,6999,elicited_speech,0.786423471,FEMALE
1140,10521,text_vocab,0.917441316,FEMALE
1140,9155,ctest,0.621621622,FEMALE
1140,13367,dictation,1.00E-07,FEMALE
1140,13368,audio_vocab,0.311246521,FEMALE
1140,13369,dictation,0.993889516,FEMALE
1141,1514,text_vocab,0.813894777,MALE
1141,9066,ctest,0.897435897,MALE
1141,2486,elicited_speech,0.885033043,MALE
1141,144,elicited_speech,0.875429921,MALE
1141,2608,ctest,0.916666667,MALE
1141,2286,dictation,0.113547498,MALE
1141,11420,audio_vocab,0.835751363,MALE
1141,1586,elicited_speech,0.920821911,MALE
1141,7537,dictation,1.00E-07,MALE
1141,149,dictation,0.993889516,MALE
1141,759,dictation,1.94E-05,MALE
1141,6991,audio_vocab,0.745446777,MALE
1141,5652,dictation,0.98809076,MALE
1141,541,audio_vocab,0.957166214,MALE
1141,7381,dictation,0.204195588,MALE
1141,8094,ctest,0.888888889,MALE
1141,3218,text_vocab,0.838912426,MALE
1141,4810,audio_vocab,0.648335693,MALE
1141,1583,elicited_speech,0.86332523,MALE
1141,13370,text_vocab,0.837410065,MALE
1141,13371,ctest,0.9999999,MALE
1141,1022,ctest,0.586956522,MALE
1141,12414,text_vocab,0.917441316,MALE
1141,13372,audio_vocab,0.836678836,MALE
1141,3146,text_vocab,0.838912426,MALE
1141,4083,ctest,0.790697674,MALE
1141,12622,elicited_speech,0.894102303,MALE
1141,2185,text_vocab,0.975507821,MALE
1141,5785,audio_vocab,0.745446777,MALE
1141,2482,elicited_speech,0.852996338,MALE
1141,13373,dictation,0.993889516,MALE
1142,4810,audio_vocab,0.159399191,FEMALE
1142,4409,dictation,0.000516,FEMALE
1142,3410,audio_vocab,0.835751363,FEMALE
1142,9822,dictation,0.000727,FEMALE
1142,10376,audio_vocab,0.311246521,FEMALE
1142,5201,ctest,0.630434783,FEMALE
1142,7020,text_vocab,0.660861818,FEMALE
1142,7747,ctest,0.793103448,FEMALE
1142,7427,elicited_speech,0.740808418,FEMALE
1142,7045,text_vocab,0.97811438,FEMALE
1142,1806,dictation,1.00E-07,FEMALE
1142,6824,ctest,0.951219512,FEMALE
1142,3284,audio_vocab,0.34038456,FEMALE
1142,419,dictation,0.993889516,FEMALE
1142,1999,elicited_speech,0.800092553,FEMALE
1142,1440,text_vocab,0.893671072,FEMALE
1142,5560,ctest,0.351351351,FEMALE
1142,4559,text_vocab,0.775929191,FEMALE
1142,2499,dictation,3.82E-06,FEMALE
1142,586,elicited_speech,0.822664108,FEMALE
1142,11557,ctest,0.678571429,FEMALE
1142,6838,audio_vocab,0.52803734,FEMALE
1142,5157,ctest,0.923076923,FEMALE
1142,12678,dictation,1.00E-07,FEMALE
1142,1394,elicited_speech,0.662100705,FEMALE
1142,9377,elicited_speech,0.5681519,FEMALE
1142,1451,audio_vocab,0.796528832,FEMALE
1142,1810,audio_vocab,0.954711503,FEMALE
1142,10287,elicited_speech,0.795505519,FEMALE
1142,6319,text_vocab,0.788554441,FEMALE
1142,88,text_vocab,0.903615575,FEMALE
1143,392,audio_vocab,0.159399191,FEMALE
1143,4243,ctest,0.774193548,FEMALE
1143,1988,elicited_speech,0.622429014,FEMALE
1143,3296,audio_vocab,0.493147948,FEMALE
1143,2859,dictation,0.993889516,FEMALE
1143,523,ctest,0.909090909,FEMALE
1143,1158,text_vocab,0.759630364,FEMALE
1143,1277,elicited_speech,0.631106233,FEMALE
1143,4166,elicited_speech,1.00E-07,FEMALE
1143,88,text_vocab,0.903615575,FEMALE
1143,13374,text_vocab,0.76174339,FEMALE
1143,13375,ctest,0.46,FEMALE
1143,2493,audio_vocab,0.796528832,FEMALE
1143,2220,text_vocab,0.727272726,FEMALE
1143,5667,elicited_speech,0.750599996,FEMALE
1143,4329,dictation,0.000403,FEMALE
1143,1551,text_vocab,0.505667624,FEMALE
1143,2110,elicited_speech,1.00E-07,FEMALE
1143,6736,audio_vocab,0.954711503,FEMALE
1143,10802,audio_vocab,0.614974594,FEMALE
1143,13376,ctest,0.566666667,FEMALE
1143,5102,dictation,0.993889516,FEMALE
1143,3920,elicited_speech,0.498436543,FEMALE
1143,13377,dictation,0.993889516,FEMALE
1143,521,audio_vocab,0.835751363,FEMALE
1143,1537,dictation,1.00E-07,FEMALE
1143,4742,dictation,0.457225291,FEMALE
1143,8710,ctest,0.461538462,FEMALE
1143,3895,audio_vocab,0.745446777,FEMALE
1143,2912,text_vocab,0.123418899,FEMALE
1143,9187,ctest,0.333333333,FEMALE
1144,8758,audio_vocab,0.745446777,MALE
1144,13378,dictation,0.002505465,MALE
1144,2905,elicited_speech,0.801197513,MALE
1144,1549,text_vocab,0.01,MALE
1144,4629,ctest,0.888888889,MALE
1144,13379,ctest,0.482758621,MALE
1144,8529,dictation,0.399411298,MALE
1144,5827,ctest,0.705882353,MALE
1144,5120,elicited_speech,0.747217676,MALE
1144,9275,audio_vocab,0.52803734,MALE
1144,11448,audio_vocab,0.835751363,MALE
1144,2796,text_vocab,0.742573776,MALE
1144,10238,text_vocab,0.877287487,MALE
1144,5612,text_vocab,0.976829842,MALE
1144,3450,elicited_speech,0.633906316,MALE
1144,5075,text_vocab,0.918223856,MALE
1144,2300,elicited_speech,0.749411871,MALE
1144,11180,elicited_speech,0.816463558,MALE
1144,5343,ctest,0.566666667,MALE
1144,692,dictation,0.993889516,MALE
1144,5945,dictation,0.537299543,MALE
1144,13380,text_vocab,0.977657181,MALE
1144,13381,elicited_speech,0.695224715,MALE
1144,13382,dictation,0.035279533,MALE
1144,6688,ctest,0.75,MALE
1144,5454,ctest,0.666666667,MALE
1144,13118,dictation,0.358134038,MALE
1144,13383,audio_vocab,0.954711503,MALE
1144,9736,audio_vocab,0.096865041,MALE
1144,13384,audio_vocab,0.01,MALE
1144,2269,audio_vocab,0.52803734,MALE
1145,9262,elicited_speech,0.718899042,MALE
1145,4528,audio_vocab,0.206290928,MALE
1145,1430,text_vocab,0.915733149,MALE
1145,764,audio_vocab,0.836678836,MALE
1145,2649,elicited_speech,1.00E-07,MALE
1145,10136,elicited_speech,0.775747459,MALE
1145,13385,ctest,0.422222222,MALE
1145,100,dictation,0.993889516,MALE
1145,12797,audio_vocab,0.699308165,MALE
1145,4981,audio_vocab,0.954711503,MALE
1145,13043,audio_vocab,0.824165656,MALE
1145,13386,text_vocab,0.975507821,MALE
1145,13387,dictation,0.993889516,MALE
1145,13316,dictation,1.00E-07,MALE
1145,13388,ctest,0.88,MALE
1145,5852,text_vocab,0.914637651,MALE
1145,6450,text_vocab,0.976829842,MALE
1145,1657,elicited_speech,0.713093685,MALE
1145,5508,ctest,0.870967742,MALE
1145,1598,text_vocab,0.975507821,MALE
1145,2609,ctest,0.9999999,MALE
1145,13389,dictation,0.540378702,MALE
1145,9296,ctest,0.9999999,MALE
1145,2692,elicited_speech,0.769497789,MALE
1145,1073,audio_vocab,0.957166214,MALE
1145,649,dictation,0.582441255,MALE
1145,5057,text_vocab,0.837417063,MALE
1145,6457,elicited_speech,0.714015859,MALE
1145,7369,ctest,0.915254237,MALE
1145,2487,ctest,0.967741935,MALE
1145,1441,dictation,0.001252478,MALE
1146,13390,elicited_speech,0.754475551,MALE
1146,7405,ctest,0.333333333,MALE
1146,8395,text_vocab,0.583896115,MALE
1146,8106,dictation,1.00E-07,MALE
1146,4969,text_vocab,0.423440277,MALE
1146,5124,elicited_speech,0.680924627,MALE
1146,13391,dictation,1.00E-07,MALE
1146,9654,audio_vocab,0.52803734,MALE
1146,6813,ctest,0.529411765,MALE
1146,335,elicited_speech,0.71141326,MALE
1146,3384,ctest,0.081967213,MALE
1146,11078,dictation,1.00E-07,MALE
1146,3927,elicited_speech,0.847710295,MALE
1146,12168,ctest,0.387096774,MALE
1146,9722,audio_vocab,0.206290928,MALE
1146,793,elicited_speech,0.66970999,MALE
1146,1870,text_vocab,0.800163496,MALE
1146,9804,audio_vocab,0.493147948,MALE
1146,3793,ctest,0.285714286,MALE
1146,11768,text_vocab,0.918223856,MALE
1146,7969,audio_vocab,0.493147948,MALE
1146,5099,elicited_speech,0.615803066,MALE
1146,149,dictation,9.94E-06,MALE
1146,2188,ctest,0.25,MALE
1146,88,text_vocab,0.742573776,MALE
1146,1867,elicited_speech,0.791537272,MALE
1146,2917,text_vocab,0.75321475,MALE
1146,692,dictation,0.001528656,MALE
1146,7545,dictation,0.993889516,MALE
1146,13392,audio_vocab,0.493147948,MALE
1146,13393,text_vocab,0.759630364,MALE
1146,5785,audio_vocab,0.01,MALE
1147,11498,audio_vocab,0.096865041,MALE
1147,5711,text_vocab,0.877358015,MALE
1147,3757,audio_vocab,0.317547404,MALE
1147,6682,elicited_speech,0.508737954,MALE
1147,7343,elicited_speech,0.754393286,MALE
1147,2322,ctest,0.733333333,MALE
1147,9305,dictation,0.000129,MALE
1147,164,ctest,0.386363636,MALE
1147,8897,dictation,0.142244477,MALE
1147,3139,text_vocab,0.877358015,MALE
1147,136,text_vocab,0.919206801,MALE
1147,3819,audio_vocab,0.835751363,MALE
1147,10549,elicited_speech,0.700977995,MALE
1147,5151,text_vocab,0.742573776,MALE
1147,5524,dictation,0.993889516,MALE
1147,12520,elicited_speech,0.736194569,MALE
1147,4200,text_vocab,0.918928584,MALE
1147,1357,text_vocab,0.837410065,MALE
1147,7190,dictation,1.00E-07,MALE
1147,150,dictation,0.000133,MALE
1147,13394,ctest,0.647058824,MALE
1147,2332,elicited_speech,0.740965929,MALE
1147,13395,ctest,0.8,MALE
1147,13396,dictation,0.595249974,MALE
1147,171,audio_vocab,0.317547404,MALE
1147,3602,audio_vocab,0.824165656,MALE
1147,13153,elicited_speech,0.583860906,MALE
1147,1221,audio_vocab,0.835751363,MALE
1147,1145,ctest,0.176470588,MALE
1147,10687,ctest,0.466666667,MALE
1147,13397,elicited_speech,0.706726759,MALE
1147,772,text_vocab,0.917441316,MALE
1148,4683,dictation,0.023671472,MALE
1148,2820,audio_vocab,0.954711503,MALE
1148,452,elicited_speech,0.880223419,MALE
1148,8729,text_vocab,0.915733149,MALE
1148,10948,text_vocab,0.917441316,MALE
1148,149,dictation,0.993889516,MALE
1148,13398,audio_vocab,0.835751363,MALE
1148,11049,dictation,1.54E-05,MALE
1148,13399,audio_vocab,0.957166214,MALE
1148,1269,ctest,0.522727273,MALE
1148,11113,dictation,0.000179,MALE
1148,13400,ctest,0.916666667,MALE
1148,13401,ctest,0.911764706,MALE
1148,3015,audio_vocab,0.52803734,MALE
1148,5429,text_vocab,0.439894686,MALE
1148,5358,text_vocab,0.877358015,MALE
1148,13402,audio_vocab,0.954711503,MALE
1148,462,text_vocab,0.855309529,MALE
1148,1494,elicited_speech,0.933816238,MALE
1148,7322,dictation,0.918867434,MALE
1148,6952,elicited_speech,0.88400649,MALE
1148,8390,ctest,0.58974359,MALE
1148,4662,dictation,0.993889516,MALE
1148,2259,text_vocab,0.759020323,MALE
1148,9263,elicited_speech,1.00E-07,MALE
1148,4980,text_vocab,0.977657181,MALE
1148,2609,ctest,0.869565217,MALE
1148,6734,elicited_speech,0.983400813,MALE
1148,10756,audio_vocab,0.493147948,MALE
1148,810,ctest,0.916666667,MALE
1148,11555,elicited_speech,0.857508671,MALE
1149,5107,ctest,0.75,MALE
1149,2774,audio_vocab,0.699308165,MALE
1149,8498,ctest,0.258064516,MALE
1149,10956,audio_vocab,0.745446777,MALE
1149,6018,dictation,0.001017657,MALE
1149,6,dictation,0.993889516,MALE
1149,5855,ctest,0.5,MALE
1149,5155,dictation,9.99E-07,MALE
1149,4331,audio_vocab,0.745446777,MALE
1149,4501,dictation,1.00E-07,MALE
1149,13403,ctest,0.466666667,MALE
1149,12748,elicited_speech,0.700219886,MALE
1149,1521,audio_vocab,0.835751363,MALE
1149,8658,text_vocab,0.345913806,MALE
1149,3109,audio_vocab,0.01,MALE
1149,6573,elicited_speech,0.737286233,MALE
1149,10134,elicited_speech,0.736688285,MALE
1149,10985,elicited_speech,0.829975466,MALE
1149,12112,text_vocab,0.917441316,MALE
1149,10786,elicited_speech,0.793911192,MALE
1149,1124,audio_vocab,0.317547404,MALE
1149,1339,text_vocab,0.465270537,MALE
1149,7815,elicited_speech,0.76804669,MALE
1149,8272,text_vocab,0.581199878,MALE
1149,3437,dictation,1.00E-07,MALE
1149,2297,text_vocab,0.650474892,MALE
1149,13404,ctest,0.285714286,MALE
1149,2533,ctest,0.212121212,MALE
1149,13405,dictation,0.993889516,MALE
1149,3663,text_vocab,0.50199938,MALE
1149,88,text_vocab,0.903615575,MALE
1150,13371,ctest,0.916666667,MALE
1150,10936,elicited_speech,0.704210876,MALE
1150,419,dictation,0.993889516,MALE
1150,9905,audio_vocab,0.493147948,MALE
1150,11310,elicited_speech,0.697042034,MALE
1150,13406,ctest,0.345454545,MALE
1150,11930,text_vocab,0.97811438,MALE
1150,1600,dictation,1.00E-07,MALE
1150,9059,audio_vocab,0.836678836,MALE
1150,5363,text_vocab,0.407938004,MALE
1150,11748,elicited_speech,0.655447068,MALE
1150,13407,elicited_speech,0.573652479,MALE
1150,3052,dictation,0.000254,MALE
1150,13408,audio_vocab,0.311246521,MALE
1150,13409,elicited_speech,0.722691551,MALE
1150,11361,audio_vocab,0.52803734,MALE
1150,13410,ctest,0.591836735,MALE
1150,1009,dictation,0.993889516,MALE
1150,13411,text_vocab,0.676556031,MALE
1150,5931,text_vocab,0.910223855,MALE
1150,11780,text_vocab,0.01,MALE
1150,5324,audio_vocab,0.493147948,MALE
1150,7462,audio_vocab,0.836678836,MALE
1150,10588,dictation,0.993889516,MALE
1150,13412,ctest,0.355555556,MALE
1150,8880,ctest,0.44,MALE
1150,11243,dictation,1.00E-07,MALE
1150,136,text_vocab,0.919206801,MALE
1150,3546,elicited_speech,0.658097258,MALE
1150,13413,ctest,0.68,MALE
1150,3653,ctest,0.590909091,MALE
1151,2657,ctest,0.55,MALE
1151,2908,ctest,0.65,MALE
1151,12314,dictation,0.002564736,MALE
1151,7369,ctest,0.728813559,MALE
1151,13414,elicited_speech,0.861534625,MALE
1151,11836,elicited_speech,0.836308098,MALE
1151,88,text_vocab,0.976829842,MALE
1151,3994,text_vocab,0.431640771,MALE
1151,8208,ctest,0.9999999,MALE
1151,13415,elicited_speech,0.846230651,MALE
1151,3545,audio_vocab,0.824165656,MALE
1151,1836,audio_vocab,0.745446777,MALE
1151,3053,elicited_speech,0.782443272,MALE
1151,2860,text_vocab,0.660861818,MALE
1151,9259,elicited_speech,0.874106508,MALE
1151,3356,text_vocab,0.918928584,MALE
1151,1411,ctest,0.829268293,MALE
1151,1223,dictation,0.993889516,MALE
1151,7676,audio_vocab,0.745446777,MALE
1151,631,text_vocab,0.914637651,MALE
1151,10981,dictation,0.993889516,MALE
1151,981,elicited_speech,0.860551152,MALE
1151,8467,dictation,0.993889516,MALE
1151,7185,ctest,0.935483871,MALE
1151,3995,ctest,0.9999999,MALE
1151,1221,audio_vocab,0.957166214,MALE
1151,3316,audio_vocab,0.824165656,MALE
1151,3724,audio_vocab,0.648335693,MALE
1151,2969,dictation,1.00E-07,MALE
1151,13416,dictation,9.25E-06,MALE
1151,8383,text_vocab,0.903615575,MALE
1152,8049,ctest,0.925925926,MALE
1152,10775,ctest,0.612903226,MALE
1152,100,dictation,0.993889516,MALE
1152,6352,audio_vocab,0.648335693,MALE
1152,5582,dictation,1.54E-05,MALE
1152,2237,ctest,0.657142857,MALE
1152,4750,elicited_speech,0.852959687,MALE
1152,13417,elicited_speech,0.858525399,MALE
1152,10363,audio_vocab,0.836678836,MALE
1152,13418,ctest,0.703703704,MALE
1152,9456,elicited_speech,0.854312257,MALE
1152,6993,audio_vocab,0.530548829,MALE
1152,13419,ctest,0.459459459,MALE
1152,9253,audio_vocab,0.836678836,MALE
1152,13420,elicited_speech,0.805143128,MALE
1152,12354,dictation,1.00E-07,MALE
1152,1318,ctest,0.9999999,MALE
1152,1695,audio_vocab,0.01,MALE
1152,11701,text_vocab,0.818473812,MALE
1152,353,audio_vocab,0.796528832,MALE
1152,13421,dictation,1.00E-07,MALE
1152,13422,dictation,1.00E-07,MALE
1152,1053,text_vocab,0.775929191,MALE
1152,1975,text_vocab,0.919206801,MALE
1152,13189,audio_vocab,0.796528832,MALE
1152,8279,elicited_speech,0.894068432,MALE
1152,13423,elicited_speech,0.9777512,MALE
1152,13424,dictation,0.993889516,MALE
1152,9869,text_vocab,0.917441316,MALE
1152,7272,text_vocab,0.289835929,MALE
1152,10339,text_vocab,0.664902675,MALE
1153,8737,audio_vocab,0.957166214,MALE
1153,7497,ctest,0.9999999,MALE
1153,2647,text_vocab,0.877287487,MALE
1153,13425,dictation,0.769674624,MALE
1153,4483,ctest,0.8,MALE
1153,609,audio_vocab,0.957166214,MALE
1153,4963,elicited_speech,0.610723803,MALE
1153,1503,dictation,0.993889516,MALE
1153,5760,dictation,0.18284122,MALE
1153,2999,ctest,0.904761905,MALE
1153,13246,ctest,0.476190476,MALE
1153,3918,audio_vocab,0.954711503,MALE
1153,13426,audio_vocab,0.835751363,MALE
1153,7357,audio_vocab,0.835751363,MALE
1153,6935,elicited_speech,0.588769666,MALE
1153,10811,text_vocab,0.875427008,MALE
1153,2483,text_vocab,0.725186382,MALE
1153,11816,text_vocab,0.825485366,MALE
1153,13427,elicited_speech,0.574907213,MALE
1153,5652,dictation,0.284782502,MALE
1153,11878,text_vocab,0.975507821,MALE
1153,1907,elicited_speech,0.493455683,MALE
1153,9060,elicited_speech,0.732039849,MALE
1153,13428,audio_vocab,0.824165656,MALE
1153,6232,dictation,0.993889516,MALE
1153,1030,elicited_speech,0.461916149,MALE
1153,419,dictation,0.048709037,MALE
1153,4021,ctest,0.612903226,MALE
1153,391,dictation,0.008928498,MALE
1153,5401,ctest,0.777777778,MALE
1153,6685,text_vocab,0.875427008,MALE
1153,13429,elicited_speech,0.777762094,MALE
1154,3963,dictation,0.292610252,FEMALE
1154,3533,ctest,0.730769231,FEMALE
1154,13244,audio_vocab,0.156203758,FEMALE
1154,10079,elicited_speech,0.643096877,FEMALE
1154,4626,audio_vocab,0.311246521,FEMALE
1154,947,text_vocab,0.219539373,FEMALE
1154,11423,ctest,0.375,FEMALE
1154,12033,ctest,0.305555556,FEMALE
1154,11965,elicited_speech,0.815389244,FEMALE
1154,2496,audio_vocab,0.745446777,FEMALE
1154,6024,audio_vocab,0.096865041,FEMALE
1154,13430,elicited_speech,0.856323668,FEMALE
1154,1102,text_vocab,0.631692316,FEMALE
1154,1737,dictation,0.000238,FEMALE
1154,13431,elicited_speech,0.889820837,FEMALE
1154,88,text_vocab,0.903615575,FEMALE
1154,13432,text_vocab,0.893671072,FEMALE
1154,4254,audio_vocab,0.52803734,FEMALE
1154,1185,ctest,0.606060606,FEMALE
1154,6,dictation,0.993889516,FEMALE
1154,1491,ctest,0.833333333,FEMALE
1154,13433,elicited_speech,0.804247185,FEMALE
1154,10487,dictation,2.64E-07,FEMALE
1154,13434,text_vocab,0.800163496,FEMALE
1154,2337,ctest,0.257142857,FEMALE
1154,13435,dictation,1.00E-07,FEMALE
1154,13436,audio_vocab,0.52803734,FEMALE
1154,1282,ctest,0.612903226,FEMALE
1154,7795,text_vocab,0.01,FEMALE
1154,13437,elicited_speech,0.808375268,FEMALE
1154,13438,dictation,0.038321791,FEMALE
1155,2486,elicited_speech,0.704409516,FEMALE
1155,9047,dictation,0.993889516,FEMALE
1155,13439,dictation,0.993889516,FEMALE
1155,5286,ctest,0.9999999,FEMALE
1155,13416,dictation,0.002221376,FEMALE
1155,4784,audio_vocab,0.954711503,FEMALE
1155,1317,elicited_speech,0.73940057,FEMALE
1155,3287,elicited_speech,0.759184514,FEMALE
1155,1514,text_vocab,0.97811438,FEMALE
1155,334,dictation,0.993889516,FEMALE
1155,2994,text_vocab,0.97811438,FEMALE
1155,13440,audio_vocab,0.836678836,FEMALE
1155,2157,text_vocab,0.903615575,FEMALE
1155,902,dictation,0.993889516,FEMALE
1155,3052,dictation,0.014946704,FEMALE
1155,13441,elicited_speech,0.750818286,FEMALE
1155,4607,audio_vocab,0.954711503,FEMALE
1155,4127,ctest,0.744186047,FEMALE
1155,10500,elicited_speech,0.784382552,FEMALE
1155,746,text_vocab,0.97811438,FEMALE
1155,3409,elicited_speech,0.73448873,FEMALE
1155,3131,ctest,0.743589744,FEMALE
1155,6457,elicited_speech,0.786655854,FEMALE
1155,7062,text_vocab,0.837417063,FEMALE
1155,13442,ctest,0.894736842,FEMALE
1155,990,ctest,0.857142857,FEMALE
1155,3778,audio_vocab,0.954711503,FEMALE
1155,10258,ctest,0.9999999,FEMALE
1155,1566,text_vocab,0.910223855,FEMALE
1155,4217,audio_vocab,0.957166214,FEMALE
1155,8057,audio_vocab,0.954711503,FEMALE
1155,669,text_vocab,0.915733149,FEMALE
1156,3584,dictation,0.993889516,FEMALE
1156,505,dictation,0.000145,FEMALE
1156,1140,ctest,0.567567568,FEMALE
1156,167,audio_vocab,0.836678836,FEMALE
1156,13443,audio_vocab,0.836678836,FEMALE
1156,13444,ctest,0.833333333,FEMALE
1156,8444,audio_vocab,0.836678836,FEMALE
1156,13445,elicited_speech,0.757351067,FEMALE
1156,7864,text_vocab,0.97811438,FEMALE
1156,1952,dictation,0.993889516,FEMALE
1156,4534,text_vocab,0.759020323,FEMALE
1156,6457,elicited_speech,0.726615614,FEMALE
1156,2486,elicited_speech,0.777809286,FEMALE
1156,370,audio_vocab,0.836678836,FEMALE
1156,4162,ctest,0.9999999,FEMALE
1156,7329,text_vocab,0.917441316,FEMALE
1156,11901,text_vocab,0.877358015,FEMALE
1156,1833,ctest,0.724137931,FEMALE
1156,3884,dictation,0.895490436,FEMALE
1156,3246,audio_vocab,0.836678836,FEMALE
1156,7101,text_vocab,0.759020323,FEMALE
1156,13446,ctest,0.793103448,FEMALE
1156,4922,elicited_speech,0.74531078,FEMALE
1156,486,audio_vocab,0.52803734,FEMALE
1156,1261,elicited_speech,0.737410455,FEMALE
1156,9157,dictation,0.011382258,FEMALE
1156,13238,elicited_speech,0.804255663,FEMALE
1156,6717,audio_vocab,0.745446777,FEMALE
1156,654,ctest,0.9999999,FEMALE
1156,9564,text_vocab,0.915733149,FEMALE
1156,1377,dictation,0.641000751,FEMALE
1157,7001,elicited_speech,0.861134157,FEMALE
1157,10271,audio_vocab,0.530548829,FEMALE
1157,261,text_vocab,0.01,FEMALE
1157,13447,dictation,0.993889516,FEMALE
1157,13448,dictation,1.00E-07,FEMALE
1157,13449,text_vocab,0.575694145,FEMALE
1157,12406,elicited_speech,1.00E-07,FEMALE
1157,13450,elicited_speech,0.773387493,FEMALE
1157,2351,ctest,0.6,FEMALE
1157,8614,dictation,1.00E-07,FEMALE
1157,2748,ctest,0.64516129,FEMALE
1157,6027,text_vocab,0.650474892,FEMALE
1157,7683,ctest,0.535714286,FEMALE
1157,13451,audio_vocab,0.733895509,FEMALE
1157,13452,audio_vocab,0.699308165,FEMALE
1157,12065,text_vocab,0.877287487,FEMALE
1157,6786,audio_vocab,0.954711503,FEMALE
1157,11461,dictation,1.00E-07,FEMALE
1157,34,ctest,0.393939394,FEMALE
1157,277,elicited_speech,0.765394728,FEMALE
1157,3920,elicited_speech,1.00E-07,FEMALE
1157,7032,ctest,0.296296296,FEMALE
1157,8649,audio_vocab,0.648335693,FEMALE
1157,692,dictation,1.00E-07,FEMALE
1157,11811,text_vocab,0.877358015,FEMALE
1157,3691,dictation,1.00E-07,FEMALE
1157,12011,text_vocab,0.917441316,FEMALE
1157,10877,ctest,0.325581395,FEMALE
1157,12163,elicited_speech,0.431424071,FEMALE
1157,634,audio_vocab,0.648335693,FEMALE
1157,149,dictation,1.00E-07,FEMALE
1158,12398,elicited_speech,0.9999999,FEMALE
1158,8827,ctest,0.533333333,FEMALE
1158,7149,audio_vocab,0.957166214,FEMALE
1158,2057,elicited_speech,0.9999999,FEMALE
1158,2362,dictation,0.993889516,FEMALE
1158,13453,dictation,0.993889516,FEMALE
1158,2171,audio_vocab,0.957166214,FEMALE
1158,13454,ctest,0.615384615,FEMALE
1158,4378,ctest,0.804878049,FEMALE
1158,2703,elicited_speech,0.9999999,FEMALE
1158,63,text_vocab,0.431640771,FEMALE
